map	regime	visit	first_day	last_day	n_windows	n_pairs	pair_first	pair_last
D_fine4	2	244	2018-04-13	2018-04-13	1	24	30750	30773
D_fine4	0	150	2018-04-14	2018-04-15	2	48	30774	30821
D_fine4	1	180	2018-04-16	2018-04-16	1	24	30822	30845
D_fine4	3	185	2018-04-17	2018-04-20	4	96	30846	30941
D_fine4	2	245	2018-04-21	2018-04-21	1	24	30942	30965
D_fine4	1	181	2018-04-22	2018-04-22	1	24	30966	30989
D_fine4	3	186	2018-04-23	2018-04-27	5	120	30990	31109
D_fine4	2	246	2018-04-28	2018-04-28	1	24	31110	31133
D_fine4	1	182	2018-04-29	2018-04-29	1	24	31134	31157
D_fine4	2	247	2018-04-30	2018-04-30	1	24	31158	31181
D_fine4	3	187	2018-05-01	2018-05-04	4	96	31182	31277
D_fine4	1	183	2018-05-05	2018-05-05	1	23	31278	31300
D_fine4	0	151	2018-05-06	2018-05-06	1	24	31301	31324
D_fine4	3	188	2018-05-07	2018-05-10	4	96	31325	31420
D_fine4	2	248	2018-05-11	2018-05-11	1	24	31421	31444
D_fine4	1	184	2018-05-12	2018-05-12	1	24	31445	31468
D_fine4	0	152	2018-05-13	2018-05-13	1	24	31469	31492
D_fine4	3	189	2018-05-14	2018-05-17	4	96	31493	31588
D_fine4	2	249	2018-05-18	2018-05-18	1	24	31589	31612
D_fine4	0	153	2018-05-19	2018-05-20	2	48	31613	31660
D_fine4	3	190	2018-05-21	2018-05-25	5	120	31661	31780
D_fine4	0	154	2018-05-26	2018-05-28	3	72	31781	31852
D_fine4	3	191	2018-05-29	2018-06-01	4	96	31853	31948
D_fine4	1	185	2018-06-02	2018-06-03	2	47	31949	31995
D_fine4	3	192	2018-06-04	2018-06-08	5	120	31996	32115
D_fine4	0	155	2018-06-09	2018-06-10	2	48	32116	32163
D_fine4	2	250	2018-06-11	2018-06-11	1	24	32164	32187
D_fine4	3	193	2018-06-12	2018-06-12	1	24	32188	32211
D_fine4	2	251	2018-06-13	2018-06-13	1	24	32212	32235
D_fine4	3	194	2018-06-14	2018-06-15	2	48	32236	32283
D_fine4	1	186	2018-06-16	2018-06-16	1	24	32284	32307
D_fine4	0	156	2018-06-17	2018-06-17	1	24	32308	32331
D_fine4	3	195	2018-06-18	2018-06-21	4	96	32332	32427
D_fine4	2	252	2018-06-22	2018-06-22	1	24	32428	32451
D_fine4	1	187	2018-06-23	2018-06-23	1	24	32452	32475
D_fine4	0	157	2018-06-24	2018-06-24	1	24	32476	32499
D_fine4	2	253	2018-06-25	2018-06-25	1	24	32500	32523
D_fine4	3	196	2018-06-26	2018-06-28	3	72	32524	32595
D_fine4	2	254	2018-06-29	2018-06-29	1	24	32596	32619
D_fine4	1	188	2018-06-30	2018-06-30	1	24	32620	32643
D_fine4	0	158	2018-07-01	2018-07-01	1	24	32644	32667
D_fine4	2	255	2018-07-02	2018-07-03	2	48	32668	32715
D_fine4	0	159	2018-07-04	2018-07-04	1	24	32716	32739
D_fine4	1	189	2018-07-05	2018-07-06	2	48	32740	32787
D_fine4	0	160	2018-07-07	2018-07-08	2	48	32788	32835
D_fine4	2	256	2018-07-09	2018-07-09	1	24	32836	32859
D_fine4	3	197	2018-07-10	2018-07-11	2	48	32860	32907
D_fine4	2	257	2018-07-12	2018-07-13	2	48	32908	32955
D_fine4	0	161	2018-07-14	2018-07-15	2	48	32956	33003
D_fine4	2	258	2018-07-16	2018-07-17	2	48	33004	33051
D_fine4	3	198	2018-07-18	2018-07-19	2	48	33052	33099
D_fine4	2	259	2018-07-20	2018-07-20	1	24	33100	33123
D_fine4	1	190	2018-07-21	2018-07-22	2	48	33124	33171
D_fine4	2	260	2018-07-23	2018-07-24	2	48	33172	33219
D_fine4	3	199	2018-07-25	2018-07-26	2	48	33220	33267
D_fine4	2	261	2018-07-27	2018-07-27	1	24	33268	33291
D_fine4	0	162	2018-07-28	2018-07-29	2	48	33292	33339
D_fine4	2	262	2018-07-30	2018-07-30	1	24	33340	33363
D_fine4	3	200	2018-07-31	2018-08-01	2	48	33364	33411
D_fine4	2	263	2018-08-02	2018-08-03	2	48	33412	33459
D_fine4	1	191	2018-08-04	2018-08-05	2	48	33460	33507
D_fine4	2	264	2018-08-06	2018-08-07	2	45	33508	33552
D_fine4	3	201	2018-08-08	2018-08-09	2	48	33553	33600
D_fine4	2	265	2018-08-10	2018-08-10	1	24	33601	33624
D_fine4	0	163	2018-08-11	2018-08-11	1	24	33625	33648
D_fine4	1	192	2018-08-12	2018-08-12	1	24	33649	33672
D_fine4	2	266	2018-08-13	2018-08-13	1	24	33673	33696
D_fine4	3	202	2018-08-14	2018-08-16	3	72	33697	33768
D_fine4	2	267	2018-08-17	2018-08-17	1	24	33769	33792
D_fine4	1	193	2018-08-18	2018-08-19	2	48	33793	33840
D_fine4	2	268	2018-08-20	2018-08-20	1	24	33841	33864
D_fine4	3	203	2018-08-21	2018-08-24	4	95	33865	33959
D_fine4	1	194	2018-08-25	2018-08-26	2	48	33960	34007
D_fine4	3	204	2018-08-27	2018-08-27	1	24	34008	34031
D_fine4	2	269	2018-08-28	2018-08-28	1	24	34032	34055
D_fine4	3	205	2018-08-29	2018-08-30	2	48	34056	34103
D_fine4	2	270	2018-08-31	2018-08-31	1	24	34104	34127
D_fine4	1	195	2018-09-01	2018-09-02	2	48	34128	34175
D_fine4	0	164	2018-09-03	2018-09-03	1	24	34176	34199
D_fine4	2	271	2018-09-04	2018-09-04	1	24	34200	34223
D_fine4	3	206	2018-09-05	2018-09-07	3	72	34224	34295
D_fine4	1	196	2018-09-08	2018-09-08	1	24	34296	34319
D_fine4	0	165	2018-09-09	2018-09-09	1	24	34320	34343
D_fine4	3	207	2018-09-10	2018-09-14	5	120	34344	34463
D_fine4	1	197	2018-09-15	2018-09-15	1	24	34464	34487
D_fine4	0	166	2018-09-16	2018-09-16	1	24	34488	34511
D_fine4	2	272	2018-09-17	2018-09-17	1	24	34512	34535
D_fine4	3	208	2018-09-18	2018-09-18	1	24	34536	34559
D_fine4	2	273	2018-09-19	2018-09-21	3	72	34560	34631
D_fine4	1	198	2018-09-22	2018-09-22	1	24	34632	34655
D_fine4	0	167	2018-09-23	2018-09-23	1	24	34656	34679
D_fine4	2	274	2018-09-24	2018-09-24	1	24	34680	34703
D_fine4	3	209	2018-09-25	2018-09-27	3	72	34704	34775
D_fine4	2	275	2018-09-28	2018-09-28	1	24	34776	34799
D_fine4	1	199	2018-09-29	2018-09-30	2	48	34800	34847
D_joint	2	1	2012-10-09	2012-10-09	1	13	0	12
D_joint	1	1	2012-10-10	2012-10-11	2	40	13	52
D_joint	2	2	2012-10-12	2012-10-13	2	39	53	91
D_joint	1	2	2012-10-20	2012-10-20	1	23	92	114
D_joint	1	3	2012-10-29	2012-10-31	3	72	127	198
D_joint	2	3	2012-11-01	2012-11-03	3	72	199	270
D_joint	1	4	2012-11-04	2012-11-09	6	140	271	410
D_joint	2	4	2012-11-10	2012-11-11	2	47	411	457
D_joint	1	5	2012-11-12	2012-11-14	3	72	458	529
D_joint	2	5	2012-11-15	2012-11-15	1	23	530	552
D_joint	1	6	2012-11-16	2012-11-16	1	24	553	576
D_joint	2	6	2012-11-17	2012-11-23	7	167	577	743
D_joint	1	7	2012-11-24	2012-11-25	2	41	744	784
D_joint	1	8	2012-12-02	2012-12-05	4	90	785	874
D_joint	2	7	2012-12-06	2012-12-06	1	24	875	898
D_joint	1	9	2012-12-07	2012-12-11	5	117	899	1015
D_joint	0	1	2012-12-12	2012-12-13	2	47	1016	1062
D_joint	1	10	2012-12-14	2012-12-22	9	213	1063	1275
D_joint	0	2	2012-12-23	2012-12-24	2	47	1276	1322
D_joint	1	11	2012-12-25	2012-12-25	1	24	1323	1346
D_joint	0	3	2012-12-26	2012-12-28	3	71	1347	1417
D_joint	1	12	2012-12-29	2012-12-30	2	47	1418	1464
D_joint	0	4	2012-12-31	2013-01-03	4	92	1465	1556
D_joint	1	13	2013-01-04	2013-01-04	1	24	1557	1580
D_joint	0	5	2013-01-05	2013-01-05	1	19	1581	1599
D_joint	1	14	2013-01-18	2013-01-18	1	23	1605	1627
D_joint	0	6	2013-01-19	2013-01-19	1	23	1628	1650
D_joint	1	15	2013-01-20	2013-01-21	2	38	1651	1688
D_joint	0	7	2013-01-22	2013-01-25	4	74	1689	1762
D_joint	0	8	2013-02-06	2013-02-06	1	15	1778	1792
D_joint	1	16	2013-02-07	2013-02-13	7	136	1793	1928
D_joint	2	8	2013-02-14	2013-02-14	1	23	1929	1951
D_joint	1	17	2013-02-15	2013-02-16	2	44	1952	1995
D_joint	0	9	2013-02-17	2013-02-18	2	44	1996	2039
D_joint	1	18	2013-02-19	2013-02-20	2	34	2040	2073
D_joint	0	10	2013-02-21	2013-02-23	3	68	2074	2141
D_joint	1	19	2013-02-24	2013-02-28	5	110	2142	2251
D_joint	1	20	2013-03-14	2013-03-14	1	15	2265	2279
D_joint	2	9	2013-03-15	2013-03-15	1	14	2280	2293
D_joint	1	21	2013-03-16	2013-03-17	2	30	2294	2323
D_joint	2	10	2013-03-18	2013-03-18	1	13	2324	2336
D_joint	0	11	2013-03-19	2013-03-19	1	17	2337	2353
D_joint	1	22	2013-03-20	2013-03-20	1	22	2354	2375
D_joint	0	12	2013-03-21	2013-03-24	4	96	2376	2471
D_joint	2	11	2013-03-25	2013-03-25	1	24	2472	2495
D_joint	1	23	2013-03-26	2013-03-26	1	24	2496	2519
D_joint	2	12	2013-03-27	2013-03-27	1	23	2520	2542
D_joint	1	24	2013-03-28	2013-03-28	1	24	2543	2566
D_joint	2	13	2013-03-29	2013-03-30	2	48	2567	2614
D_joint	1	25	2013-03-31	2013-04-02	3	67	2615	2681
D_joint	2	14	2013-04-03	2013-04-06	4	93	2682	2774
D_joint	1	26	2013-04-07	2013-04-21	15	357	2775	3131
D_joint	2	15	2013-04-22	2013-04-22	1	24	3132	3155
D_joint	1	27	2013-04-23	2013-04-25	3	71	3156	3226
D_joint	2	16	2013-04-26	2013-04-26	1	23	3227	3249
D_joint	1	28	2013-04-27	2013-04-27	1	24	3250	3273
D_joint	2	17	2013-04-28	2013-05-02	5	119	3274	3392
D_joint	1	29	2013-05-03	2013-05-06	4	96	3393	3488
D_joint	2	18	2013-05-07	2013-05-10	4	96	3489	3584
D_joint	1	30	2013-05-11	2013-05-11	1	24	3585	3608
D_joint	2	19	2013-05-12	2013-05-18	7	167	3609	3775
D_joint	1	31	2013-05-19	2013-05-19	1	24	3776	3799
D_joint	2	20	2013-05-20	2013-05-21	2	47	3800	3846
D_joint	1	32	2013-05-22	2013-05-24	3	72	3847	3918
D_joint	2	21	2013-05-25	2013-05-26	2	48	3919	3966
D_joint	1	33	2013-05-27	2013-05-31	5	118	3967	4084
D_joint	2	22	2013-06-01	2013-06-02	2	48	4085	4132
D_joint	1	34	2013-06-03	2013-06-03	1	24	4133	4156
D_joint	2	23	2013-06-04	2013-06-05	2	48	4157	4204
D_joint	1	35	2013-06-06	2013-06-08	3	72	4205	4276
D_joint	2	24	2013-06-09	2013-06-10	2	48	4277	4324
D_joint	1	36	2013-06-11	2013-06-11	1	23	4325	4347
D_joint	2	25	2013-06-12	2013-06-19	8	178	4348	4525
D_joint	2	26	2013-06-30	2013-07-15	16	370	4536	4905
D_joint	2	27	2013-07-23	2013-08-06	15	345	4917	5261
D_joint	1	37	2013-08-07	2013-08-07	1	16	5262	5277
D_joint	2	28	2013-08-08	2013-08-26	19	415	5278	5692
D_joint	2	29	2013-11-13	2013-11-17	5	107	5704	5810
D_joint	1	38	2013-11-18	2013-11-19	2	45	5811	5855
D_joint	2	30	2013-11-20	2013-11-20	1	24	5856	5879
D_joint	1	39	2013-11-21	2013-11-22	2	48	5880	5927
D_joint	2	31	2013-11-23	2013-11-23	1	24	5928	5951
D_joint	0	13	2013-11-24	2013-11-25	2	45	5952	5996
D_joint	2	32	2013-11-26	2013-11-27	2	45	5997	6041
D_joint	0	14	2013-11-28	2013-11-28	1	23	6042	6064
D_joint	2	33	2013-11-29	2013-12-03	5	118	6065	6182
D_joint	1	40	2013-12-04	2013-12-05	2	46	6183	6228
D_joint	0	15	2013-12-06	2013-12-17	12	269	6229	6497
D_joint	2	34	2013-12-18	2013-12-22	5	111	6498	6608
D_joint	0	16	2013-12-23	2013-12-26	4	89	6609	6697
D_joint	2	35	2013-12-27	2013-12-29	3	67	6698	6764
D_joint	0	17	2013-12-30	2014-01-10	12	270	6765	7034
D_joint	1	41	2014-01-11	2014-01-11	1	22	7035	7056
D_joint	2	36	2014-01-12	2014-01-14	3	69	7057	7125
D_joint	1	42	2014-01-15	2014-01-15	1	21	7126	7146
D_joint	0	18	2014-01-16	2014-01-16	1	23	7147	7169
D_joint	2	37	2014-01-17	2014-01-20	4	87	7170	7256
D_joint	0	19	2014-01-21	2014-01-24	4	91	7257	7347
D_joint	2	38	2014-01-25	2014-01-25	1	24	7348	7371
D_joint	0	20	2014-01-26	2014-01-30	5	119	7372	7490
D_joint	1	43	2014-01-31	2014-01-31	1	24	7491	7514
D_joint	0	21	2014-02-01	2014-02-12	12	288	7515	7802
D_joint	1	44	2014-02-13	2014-02-14	2	48	7803	7850
D_joint	0	22	2014-02-15	2014-02-15	1	24	7851	7874
D_joint	1	45	2014-02-16	2014-02-16	1	24	7875	7898
D_joint	0	23	2014-02-17	2014-02-17	1	24	7899	7922
D_joint	1	46	2014-02-18	2014-02-18	1	24	7923	7946
D_joint	2	39	2014-02-19	2014-02-20	2	48	7947	7994
D_joint	1	47	2014-02-21	2014-02-21	1	24	7995	8018
D_joint	0	24	2014-02-22	2014-03-04	11	259	8019	8277
D_joint	1	48	2014-03-05	2014-03-05	1	15	8278	8292
D_joint	1	49	2014-03-12	2014-03-12	1	24	8295	8318
D_joint	2	40	2014-03-13	2014-03-15	3	72	8319	8390
D_joint	1	50	2014-03-16	2014-03-16	1	24	8391	8414
D_joint	2	41	2014-03-17	2014-03-17	1	24	8415	8438
D_joint	1	51	2014-03-18	2014-03-20	3	72	8439	8510
D_joint	2	42	2014-03-21	2014-03-21	1	24	8511	8534
D_joint	1	52	2014-03-22	2014-03-22	1	24	8535	8558
D_joint	0	25	2014-03-23	2014-03-24	2	48	8559	8606
D_joint	1	53	2014-03-25	2014-03-25	1	24	8607	8630
D_joint	2	43	2014-03-26	2014-03-26	1	24	8631	8654
D_joint	1	54	2014-03-27	2014-03-29	3	72	8655	8726
D_joint	2	44	2014-03-30	2014-03-31	2	48	8727	8774
D_joint	1	55	2014-04-01	2014-04-05	5	119	8775	8893
D_joint	2	45	2014-04-06	2014-04-11	6	144	8894	9037
D_joint	1	56	2014-04-12	2014-04-18	7	168	9038	9205
D_joint	2	46	2014-04-19	2014-04-19	1	24	9206	9229
D_joint	1	57	2014-04-20	2014-04-20	1	22	9230	9251
D_joint	2	47	2014-04-21	2014-04-23	3	72	9252	9323
D_joint	1	58	2014-04-24	2014-04-25	2	48	9324	9371
D_joint	2	48	2014-04-26	2014-04-26	1	24	9372	9395
D_joint	1	59	2014-04-27	2014-04-28	2	48	9396	9443
D_joint	1	60	2014-05-13	2014-05-13	1	12	9453	9464
D_joint	2	49	2014-05-14	2014-05-19	6	144	9465	9608
D_joint	1	61	2014-05-20	2014-05-20	1	24	9609	9632
D_joint	2	50	2014-05-21	2014-05-27	7	167	9633	9799
D_joint	1	62	2014-05-28	2014-05-28	1	24	9800	9823
D_joint	2	51	2014-05-29	2014-06-04	7	161	9824	9984
D_joint	2	52	2014-07-11	2014-07-14	4	87	9993	10079
D_joint	1	63	2014-07-15	2014-07-15	1	24	10080	10103
D_joint	2	53	2014-07-16	2014-07-23	8	192	10104	10295
D_joint	2	54	2015-07-08	2015-07-16	9	215	10302	10516
D_joint	1	64	2015-07-17	2015-07-17	1	24	10517	10540
D_joint	2	55	2015-07-18	2015-08-18	32	763	10541	11303
D_joint	1	65	2015-08-19	2015-08-20	2	48	11304	11351
D_joint	2	56	2015-08-21	2015-08-23	3	71	11352	11422
D_joint	1	66	2015-08-24	2015-08-24	1	24	11423	11446
D_joint	2	57	2015-08-25	2015-08-30	6	127	11447	11573
D_joint	2	58	2015-09-09	2015-09-16	8	183	11574	11756
D_joint	2	59	2015-10-04	2015-10-05	2	42	11771	11812
D_joint	1	67	2015-10-06	2015-10-07	2	43	11813	11855
D_joint	2	60	2015-10-08	2015-10-08	1	21	11856	11876
D_joint	1	68	2015-10-09	2015-10-09	1	16	11877	11892
D_joint	2	61	2015-11-04	2015-11-04	1	13	11904	11916
D_joint	1	69	2015-11-05	2015-11-07	3	39	11917	11955
D_joint	2	62	2015-11-08	2015-11-11	4	53	11956	12008
D_joint	1	70	2015-11-12	2015-11-13	2	25	12009	12033
D_joint	2	63	2015-11-14	2015-11-16	3	42	12034	12075
D_joint	1	71	2015-11-17	2015-11-20	4	52	12076	12127
D_joint	2	64	2015-11-21	2015-11-22	2	27	12128	12154
D_joint	1	72	2015-11-23	2015-11-24	2	26	12155	12180
D_joint	2	65	2015-11-25	2015-11-25	1	13	12181	12193
D_joint	1	73	2015-11-26	2015-11-27	2	27	12194	12220
D_joint	2	66	2015-11-28	2015-11-29	2	27	12221	12247
D_joint	1	74	2015-11-30	2015-12-03	4	49	12248	12296
D_joint	2	67	2015-12-04	2015-12-06	3	38	12297	12334
D_joint	1	75	2015-12-07	2015-12-08	2	25	12335	12359
D_joint	2	68	2015-12-09	2015-12-10	2	25	12360	12384
D_joint	1	76	2015-12-11	2015-12-19	9	122	12385	12506
D_joint	0	26	2015-12-20	2015-12-20	1	17	12507	12523
D_joint	1	77	2015-12-21	2015-12-21	1	13	12524	12536
D_joint	1	78	2015-12-23	2015-12-27	5	83	12548	12630
D_joint	0	27	2015-12-28	2015-12-29	2	35	12631	12665
D_joint	1	79	2015-12-30	2016-01-01	3	51	12666	12716
D_joint	2	69	2016-01-02	2016-01-03	2	31	12717	12747
D_joint	1	80	2016-01-04	2016-01-04	1	16	12748	12763
D_joint	0	28	2016-01-05	2016-01-05	1	17	12764	12780
D_joint	1	81	2016-01-06	2016-01-09	4	61	12781	12841
D_joint	0	29	2016-01-10	2016-01-13	4	57	12842	12898
D_joint	1	82	2016-01-15	2016-01-16	2	29	12910	12938
D_joint	0	30	2016-01-17	2016-01-20	4	58	12939	12996
D_joint	1	83	2016-01-21	2016-01-29	9	137	12997	13133
D_joint	2	70	2016-01-31	2016-02-01	2	30	13145	13174
D_joint	1	84	2016-02-02	2016-02-09	8	171	13175	13345
D_joint	0	31	2016-02-10	2016-02-14	5	93	13346	13438
D_joint	1	85	2016-02-15	2016-02-18	4	68	13439	13506
D_joint	2	71	2016-02-19	2016-02-19	1	12	13507	13518
D_joint	1	86	2016-02-20	2016-02-20	1	14	13519	13532
D_joint	2	72	2016-02-21	2016-02-21	1	15	13533	13547
D_joint	1	87	2016-02-22	2016-02-27	6	96	13548	13643
D_joint	2	73	2016-02-28	2016-02-28	1	12	13644	13655
D_joint	1	88	2016-02-29	2016-02-29	1	13	13656	13668
D_joint	2	74	2016-03-01	2016-03-01	1	14	13669	13682
D_joint	1	89	2016-03-02	2016-03-02	1	13	13683	13695
D_joint	1	90	2016-03-04	2016-03-06	3	39	13707	13745
D_joint	2	75	2016-03-07	2016-03-09	3	37	13746	13782
D_joint	1	91	2016-03-10	2016-03-11	2	29	13783	13811
D_joint	2	76	2016-03-12	2016-03-13	2	32	13812	13843
D_joint	1	92	2016-03-14	2016-03-20	7	122	13844	13965
D_joint	2	77	2016-03-21	2016-03-23	3	51	13966	14016
D_joint	1	93	2016-03-24	2016-03-24	1	16	14017	14032
D_joint	2	78	2016-03-25	2016-03-26	2	30	14033	14062
D_joint	1	94	2016-03-27	2016-03-28	2	32	14063	14094
D_joint	2	79	2016-03-29	2016-03-30	2	31	14095	14125
D_joint	1	95	2016-03-31	2016-04-01	2	29	14126	14154
D_joint	2	80	2016-04-02	2016-04-02	1	15	14155	14169
D_joint	1	96	2016-04-03	2016-04-03	1	14	14170	14183
D_joint	2	81	2016-04-04	2016-04-04	1	17	14184	14200
D_joint	1	97	2016-04-05	2016-04-09	5	106	14201	14306
D_joint	2	82	2016-04-10	2016-04-19	10	202	14307	14508
D_joint	1	98	2016-04-20	2016-04-22	3	68	14509	14576
D_joint	2	83	2016-04-23	2016-04-24	2	44	14577	14620
D_joint	1	99	2016-04-25	2016-04-26	2	36	14621	14656
D_joint	2	84	2016-05-05	2016-05-09	5	119	14665	14783
D_joint	1	100	2016-05-10	2016-05-15	6	144	14784	14927
D_joint	2	85	2016-05-16	2016-05-27	12	275	14928	15202
D_joint	1	101	2016-05-28	2016-05-29	2	43	15203	15245
D_joint	2	86	2016-05-30	2016-06-04	6	132	15246	15377
D_joint	1	102	2016-06-05	2016-06-05	1	24	15378	15401
D_joint	2	87	2016-06-06	2016-06-14	9	216	15402	15617
D_joint	1	103	2016-06-15	2016-06-15	1	24	15618	15641
D_joint	2	88	2016-06-16	2016-07-27	42	1001	15642	16642
D_joint	1	104	2016-07-28	2016-07-29	2	48	16643	16690
D_joint	2	89	2016-07-30	2016-08-20	22	528	16691	17218
D_joint	1	105	2016-08-21	2016-08-21	1	24	17219	17242
D_joint	2	90	2016-08-22	2016-08-27	6	143	17243	17385
D_joint	1	106	2016-08-28	2016-08-28	1	24	17386	17409
D_joint	2	91	2016-08-29	2016-09-15	18	429	17410	17838
D_joint	1	107	2016-09-16	2016-09-16	1	24	17839	17862
D_joint	2	92	2016-09-17	2016-09-21	5	116	17863	17978
D_joint	1	108	2016-09-22	2016-09-25	4	95	17979	18073
D_joint	2	93	2016-09-26	2016-10-12	17	403	18074	18476
D_joint	1	109	2016-10-13	2016-10-13	1	24	18477	18500
D_joint	2	94	2016-10-14	2016-10-25	12	272	18501	18772
D_joint	1	110	2016-10-26	2016-10-27	2	48	18773	18820
D_joint	2	95	2016-10-28	2016-10-29	2	48	18821	18868
D_joint	1	111	2016-10-30	2016-10-30	1	24	18869	18892
D_joint	2	96	2016-10-31	2016-10-31	1	24	18893	18916
D_joint	1	112	2016-11-01	2016-11-01	1	24	18917	18940
D_joint	2	97	2016-11-02	2016-11-17	16	384	18941	19324
D_joint	1	113	2016-11-18	2016-11-20	3	72	19325	19396
D_joint	2	98	2016-11-21	2016-11-22	2	48	19397	19444
D_joint	1	114	2016-11-23	2016-11-26	4	94	19445	19538
D_joint	2	99	2016-11-27	2016-11-27	1	24	19539	19562
D_joint	1	115	2016-11-28	2016-12-10	13	302	19563	19864
D_joint	0	32	2016-12-11	2016-12-11	1	24	19865	19888
D_joint	1	116	2016-12-12	2016-12-12	1	24	19889	19912
D_joint	0	33	2016-12-13	2016-12-20	8	186	19913	20098
D_joint	2	100	2016-12-21	2016-12-21	1	24	20099	20122
D_joint	1	117	2016-12-22	2016-12-22	1	24	20123	20146
D_joint	2	101	2016-12-23	2016-12-23	1	24	20147	20170
D_joint	1	118	2016-12-24	2016-12-28	5	120	20171	20290
D_joint	2	102	2016-12-29	2016-12-29	1	24	20291	20314
D_joint	1	119	2016-12-30	2017-01-01	3	72	20315	20386
D_joint	2	103	2017-01-02	2017-01-02	1	24	20387	20410
D_joint	1	120	2017-01-03	2017-01-03	1	24	20411	20434
D_joint	0	34	2017-01-04	2017-01-09	6	144	20435	20578
D_joint	1	121	2017-01-10	2017-01-11	2	48	20579	20626
D_joint	0	35	2017-01-12	2017-01-16	5	120	20627	20746
D_joint	1	122	2017-01-17	2017-01-18	2	48	20747	20794
D_joint	2	104	2017-01-19	2017-01-20	2	48	20795	20842
D_joint	1	123	2017-01-21	2017-02-01	12	288	20843	21130
D_joint	0	36	2017-02-02	2017-02-04	3	72	21131	21202
D_joint	1	124	2017-02-05	2017-02-06	2	48	21203	21250
D_joint	2	105	2017-02-07	2017-02-07	1	24	21251	21274
D_joint	1	125	2017-02-08	2017-02-08	1	24	21275	21298
D_joint	0	37	2017-02-09	2017-02-10	2	48	21299	21346
D_joint	2	106	2017-02-11	2017-02-14	4	79	21347	21425
D_joint	1	126	2017-02-21	2017-02-21	1	15	21426	21440
D_joint	2	107	2017-02-28	2017-02-28	1	13	21444	21456
D_joint	1	127	2017-03-01	2017-03-02	2	48	21457	21504
D_joint	2	108	2017-03-03	2017-03-06	4	96	21505	21600
D_joint	1	128	2017-03-07	2017-03-10	4	96	21601	21696
D_joint	0	38	2017-03-11	2017-03-12	2	47	21697	21743
D_joint	1	129	2017-03-13	2017-03-13	1	23	21744	21766
D_joint	2	109	2017-03-14	2017-03-14	1	24	21767	21790
D_joint	0	39	2017-03-15	2017-03-15	1	23	21791	21813
D_joint	2	110	2017-03-16	2017-03-16	1	24	21814	21837
D_joint	1	130	2017-03-17	2017-03-19	3	72	21838	21909
D_joint	2	111	2017-03-20	2017-03-23	4	95	21910	22004
D_joint	1	131	2017-03-24	2017-03-28	5	120	22005	22124
D_joint	2	112	2017-03-29	2017-03-29	1	24	22125	22148
D_joint	1	132	2017-03-30	2017-03-31	2	48	22149	22196
D_joint	2	113	2017-04-01	2017-04-02	2	48	22197	22244
D_joint	1	133	2017-04-03	2017-04-04	2	48	22245	22292
D_joint	2	114	2017-04-05	2017-04-10	6	142	22293	22434
D_joint	1	134	2017-04-11	2017-04-13	3	65	22435	22499
D_joint	1	135	2017-04-20	2017-04-21	2	36	22503	22538
D_joint	2	115	2017-04-22	2017-04-25	4	96	22539	22634
D_joint	1	136	2017-04-26	2017-04-28	3	72	22635	22706
D_joint	2	116	2017-04-29	2017-04-30	2	48	22707	22754
D_joint	1	137	2017-05-01	2017-05-02	2	48	22755	22802
D_joint	2	117	2017-05-03	2017-05-17	15	360	22803	23162
D_joint	1	138	2017-05-18	2017-05-19	2	48	23163	23210
D_joint	2	118	2017-05-20	2017-05-20	1	24	23211	23234
D_joint	1	139	2017-05-21	2017-05-22	2	48	23235	23282
D_joint	2	119	2017-05-23	2017-05-29	7	168	23283	23450
D_joint	1	140	2017-05-30	2017-05-31	2	48	23451	23498
D_joint	2	120	2017-06-01	2017-06-29	29	696	23499	24194
D_joint	1	141	2017-06-30	2017-06-30	1	24	24195	24218
D_joint	2	121	2017-07-01	2017-07-02	2	44	24219	24262
D_joint	2	122	2017-07-09	2017-07-13	5	107	24268	24374
D_joint	1	142	2017-07-14	2017-07-14	1	24	24375	24398
D_joint	2	123	2017-07-15	2017-08-03	20	480	24399	24878
D_joint	1	143	2017-08-04	2017-08-04	1	24	24879	24902
D_joint	2	124	2017-08-05	2017-08-16	12	287	24903	25189
D_joint	1	144	2017-08-17	2017-08-18	2	48	25190	25237
D_joint	2	125	2017-08-19	2017-08-25	7	168	25238	25405
D_joint	1	145	2017-08-26	2017-08-28	3	72	25406	25477
D_joint	2	126	2017-08-29	2017-09-18	21	504	25478	25981
D_joint	1	146	2017-09-19	2017-09-19	1	24	25982	26005
D_joint	2	127	2017-09-20	2017-09-25	6	141	26006	26146
D_joint	1	147	2017-09-26	2017-09-27	2	47	26147	26193
D_joint	2	128	2017-09-28	2017-10-01	4	96	26194	26289
D_joint	1	148	2017-10-02	2017-10-04	3	72	26290	26361
D_joint	2	129	2017-10-05	2017-10-05	1	24	26362	26385
D_joint	1	149	2017-10-06	2017-10-08	3	72	26386	26457
D_joint	2	130	2017-10-09	2017-10-12	4	96	26458	26553
D_joint	1	150	2017-10-13	2017-10-13	1	24	26554	26577
D_joint	2	131	2017-10-14	2017-10-14	1	24	26578	26601
D_joint	1	151	2017-10-15	2017-10-16	2	48	26602	26649
D_joint	2	132	2017-10-17	2017-10-21	5	120	26650	26769
D_joint	1	152	2017-10-22	2017-10-22	1	24	26770	26793
D_joint	2	133	2017-10-23	2017-10-26	4	96	26794	26889
D_joint	1	153	2017-10-27	2017-11-08	13	311	26890	27200
D_joint	2	134	2017-11-09	2017-11-10	2	47	27201	27247
